model,entity_id,design_file,tm_norm_aa,rmsd,omegafold_confidence
FoldingDiff,01a5b3a5-d83c-45d5-b56f-1164ca5609c6,FoldingDiff_len56_01a5b3a5-d83c-45d5-b56f-1164ca5609c6_design4.pdb,0.4844221560181072,12.053307792565782,63.6475
FoldingDiff,0202ea75-fe02-41dd-b618-dd28270951f8,FoldingDiff_len81_0202ea75-fe02-41dd-b618-dd28270951f8_design4.pdb,0.5036854385756888,9.606991825327317,81.31024691358024
FoldingDiff,022f72a6-34e8-467d-9847-91e93581380a,FoldingDiff_len40_022f72a6-34e8-467d-9847-91e93581380a_design2.pdb,0.8142486851485516,2.8138337088376795,83.4795
FoldingDiff,023beae9-903b-4e31-95f1-8ceffbed52c3,FoldingDiff_len104_023beae9-903b-4e31-95f1-8ceffbed52c3_design5.pdb,0.5055885984550662,12.381444431221484,72.42009615384615
FoldingDiff,02417666-43d8-4b9b-97e7-c4ce723d9347,FoldingDiff_len120_02417666-43d8-4b9b-97e7-c4ce723d9347_design1.pdb,0.3001943457804267,16.16827229395133,47.83691666666667
FoldingDiff,024b233d-22a5-4373-ad0b-8555345f75e8,FoldingDiff_len98_024b233d-22a5-4373-ad0b-8555345f75e8_design9.pdb,0.3569062409782518,12.340844037621803,84.4058163265306
FoldingDiff,026184cb-e593-44fa-815d-f5b8ea0364d3,FoldingDiff_len103_026184cb-e593-44fa-815d-f5b8ea0364d3_design2.pdb,0.6737043843789688,5.022233200363503,69.79058252427183
FoldingDiff,02dfe739-e947-4428-9885-30e14ace276d,FoldingDiff_len112_02dfe739-e947-4428-9885-30e14ace276d_design1.pdb,0.2701412699444618,23.615410321053,70.65580357142856
FoldingDiff,035039ee-4c20-407f-a742-a98931d68bc9,FoldingDiff_len57_035039ee-4c20-407f-a742-a98931d68bc9_design1.pdb,0.3953780562704913,10.759425314116426,65.17210526315789
FoldingDiff,038e0c6c-a1b5-422e-b84b-496a35925126,FoldingDiff_len89_038e0c6c-a1b5-422e-b84b-496a35925126_design5.pdb,0.596119244403704,3.705087003724192,84.76606741573033
FoldingDiff,03a480cd-4612-4ad7-ab39-cbbea9f2a297,FoldingDiff_len16_03a480cd-4612-4ad7-ab39-cbbea9f2a297_design8.pdb,0.2214042358276512,4.106224505898402,65.815625
FoldingDiff,04158c19-eaa8-454d-a94f-28a914993645,FoldingDiff_len104_04158c19-eaa8-454d-a94f-28a914993645_design3.pdb,0.3663301535939854,14.184972327833645,53.86028846153847
FoldingDiff,0483223f-a318-4b36-9288-5a628f234420,FoldingDiff_len64_0483223f-a318-4b36-9288-5a628f234420_design2.pdb,0.3015524907041411,9.830513765446806,60.973125
FoldingDiff,04b97ab6-c906-47d1-9eae-1c84bc7e0d7d,FoldingDiff_len119_04b97ab6-c906-47d1-9eae-1c84bc7e0d7d_design8.pdb,0.4962573856056689,11.640837637643925,79.66327731092436
FoldingDiff,04ef0203-0604-4927-844e-f3a2a0cd1531,FoldingDiff_len27_04ef0203-0604-4927-844e-f3a2a0cd1531_design5.pdb,0.544137729248679,6.559426811559795,80.62703703703703
FoldingDiff,05082b1a-2ffc-490b-9150-82f23c22b82d,FoldingDiff_len98_05082b1a-2ffc-490b-9150-82f23c22b82d_design3.pdb,0.3453464305941989,17.237763355234677,70.87744897959185
FoldingDiff,05943978-bc8b-48fa-9bc1-77d86ddd163b,FoldingDiff_len45_05943978-bc8b-48fa-9bc1-77d86ddd163b_design10.pdb,0.8741615388284237,0.8897596650534286,97.12333333333332
FoldingDiff,05979182-40aa-4966-8ae0-10607fc0d685,FoldingDiff_len14_05979182-40aa-4966-8ae0-10607fc0d685_design10.pdb,0.2446083956804349,3.4006693509735006,80.95642857142857
FoldingDiff,05ac629f-6bb0-4565-a1ec-f05cea289187,FoldingDiff_len69_05ac629f-6bb0-4565-a1ec-f05cea289187_design7.pdb,0.3429004828785397,13.583281800396266,73.89362318840581
FoldingDiff,05cbfd1c-a37f-4fc0-b61c-decdcdba84d4,FoldingDiff_len72_05cbfd1c-a37f-4fc0-b61c-decdcdba84d4_design4.pdb,0.5732911229145056,12.514993787943377,94.1475
FoldingDiff,05f504e8-8eac-4c90-9f57-afb85bfc6501,FoldingDiff_len54_05f504e8-8eac-4c90-9f57-afb85bfc6501_design3.pdb,0.7355088896018356,4.3721972656399455,85.45981481481482
FoldingDiff,060772a5-72e5-4f01-8a3d-2d0f1e6c7b70,FoldingDiff_len96_060772a5-72e5-4f01-8a3d-2d0f1e6c7b70_design3.pdb,0.2997436500162883,14.07325977252605,52.570833333333326
FoldingDiff,0617c399-e78a-40c8-88d2-14964174dd2d,FoldingDiff_len77_0617c399-e78a-40c8-88d2-14964174dd2d_design10.pdb,0.6566153289531641,5.042732440839137,83.30649350649348
FoldingDiff,06506067-30db-4d2a-ad23-b025da554703,FoldingDiff_len41_06506067-30db-4d2a-ad23-b025da554703_design8.pdb,0.8539481759263388,2.2018808766040343,88.19731707317075
FoldingDiff,0675979d-678c-4e01-9e4a-9f898c1c4701,FoldingDiff_len124_0675979d-678c-4e01-9e4a-9f898c1c4701_design1.pdb,0.2999312049025201,18.02766987994852,56.245
FoldingDiff,06e09041-c32c-4286-9f30-ee7db50aebae,FoldingDiff_len51_06e09041-c32c-4286-9f30-ee7db50aebae_design8.pdb,0.6746060968916177,1.9123858902643849,72.93882352941176
FoldingDiff,0707d2eb-1526-4d5f-b560-26c80a312349,FoldingDiff_len55_0707d2eb-1526-4d5f-b560-26c80a312349_design2.pdb,0.5408997842866254,5.677476499473812,54.70399999999999
FoldingDiff,074bddba-cd2b-41cb-8f4b-f5d723d7d48c,FoldingDiff_len111_074bddba-cd2b-41cb-8f4b-f5d723d7d48c_design7.pdb,0.5497220017464928,8.530123090460945,85.03540540540543
FoldingDiff,0784a1ec-221b-4071-afac-b47c275d7267,FoldingDiff_len61_0784a1ec-221b-4071-afac-b47c275d7267_design5.pdb,0.3530553320612505,14.451895508737469,68.26901639344263
FoldingDiff,0786a8ee-f3bb-446e-a18b-43e5d2def907,FoldingDiff_len76_0786a8ee-f3bb-446e-a18b-43e5d2def907_design5.pdb,0.4229539196015783,11.741875482819156,63.336842105263166
FoldingDiff,07d349ac-810c-4050-9d94-a91d38b2a1de,FoldingDiff_len114_07d349ac-810c-4050-9d94-a91d38b2a1de_design3.pdb,0.2442225923754221,19.846720880316884,50.88657894736842
FoldingDiff,080df629-5308-4fd4-8f9f-f5fb49181149,FoldingDiff_len75_080df629-5308-4fd4-8f9f-f5fb49181149_design9.pdb,0.4479565095880379,10.794509735494591,82.22133333333332
FoldingDiff,08102280-903f-4047-979b-481c2ab9caa8,FoldingDiff_len120_08102280-903f-4047-979b-481c2ab9caa8_design4.pdb,0.3905955847615429,17.0781500171363,72.58558333333332
FoldingDiff,0811693e-d516-4e57-8829-186233445aa2,FoldingDiff_len118_0811693e-d516-4e57-8829-186233445aa2_design2.pdb,0.5331106909539013,8.43446223956553,75.915593220339
FoldingDiff,0835d9b4-c494-46ef-b0bb-9e31da1a02b6,FoldingDiff_len61_0835d9b4-c494-46ef-b0bb-9e31da1a02b6_design6.pdb,0.5929222207098299,6.389694205407191,95.77360655737706
FoldingDiff,084a1e4d-4396-4e5f-844f-7e210f7ec1b3,FoldingDiff_len65_084a1e4d-4396-4e5f-844f-7e210f7ec1b3_design10.pdb,0.456111307399017,10.813671116824136,71.27215384615384
FoldingDiff,08652221-bd8f-4631-bc89-de240151b7c0,FoldingDiff_len63_08652221-bd8f-4631-bc89-de240151b7c0_design9.pdb,0.3078467410813192,14.503297060325272,52.57333333333333
FoldingDiff,0866d75e-0e74-475a-871a-1290e4c816cd,FoldingDiff_len84_0866d75e-0e74-475a-871a-1290e4c816cd_design10.pdb,0.3033339498237205,18.024811613588565,58.79869047619047
FoldingDiff,0867ec20-2e69-4f9e-bdc5-c149ebdecad4,FoldingDiff_len73_0867ec20-2e69-4f9e-bdc5-c149ebdecad4_design3.pdb,0.6171992724194674,2.848340781766584,60.8004109589041
FoldingDiff,08800982-931d-433a-84ad-add586c7d290,FoldingDiff_len79_08800982-931d-433a-84ad-add586c7d290_design3.pdb,0.5896110415976888,8.2562022071686,76.47126582278479
FoldingDiff,0888f6a0-3f88-4e2f-9613-5b2fed088b92,FoldingDiff_len118_0888f6a0-3f88-4e2f-9613-5b2fed088b92_design7.pdb,0.2986667778106223,17.75772899022733,70.05177966101695
FoldingDiff,088afa10-7777-4cc7-a92d-bfc55554cfa2,FoldingDiff_len101_088afa10-7777-4cc7-a92d-bfc55554cfa2_design3.pdb,0.308200700491829,22.09418740901895,73.42277227722771
FoldingDiff,08b18a07-8402-4701-8f0e-93271da77b64,FoldingDiff_len58_08b18a07-8402-4701-8f0e-93271da77b64_design3.pdb,0.3945867947295352,10.945342208572988,68.78637931034484
FoldingDiff,08d85047-f6d5-41c0-b364-d5f87ea3d412,FoldingDiff_len123_08d85047-f6d5-41c0-b364-d5f87ea3d412_design6.pdb,0.3047602100196483,17.23584917065702,49.01130081300813
FoldingDiff,0915a285-39c8-42af-a035-802e963ff44f,FoldingDiff_len92_0915a285-39c8-42af-a035-802e963ff44f_design3.pdb,0.5293345654989653,6.370100110700496,92.22836956521738
FoldingDiff,09b35b63-c5c6-4000-b53b-028e859a1c37,FoldingDiff_len92_09b35b63-c5c6-4000-b53b-028e859a1c37_design1.pdb,0.4182370759317513,10.525131446327215,76.82217391304349
FoldingDiff,09b4c2f6-0b3b-40db-b4f6-5565838dda9d,FoldingDiff_len89_09b4c2f6-0b3b-40db-b4f6-5565838dda9d_design4.pdb,0.417745270865362,10.30865773938238,70.8305617977528
FoldingDiff,09c3db71-5675-4b96-9b93-10673d56d47e,FoldingDiff_len70_09c3db71-5675-4b96-9b93-10673d56d47e_design10.pdb,0.4722185092879222,6.203962910639938,84.53
FoldingDiff,0a7d5b5f-8751-4d40-a156-d8530fad7484,FoldingDiff_len17_0a7d5b5f-8751-4d40-a156-d8530fad7484_design8.pdb,0.4970005601938625,5.957273153839576,88.08588235294118
FoldingDiff,0a9079ac-072a-4222-9b0e-dd347eefbde6,FoldingDiff_len109_0a9079ac-072a-4222-9b0e-dd347eefbde6_design1.pdb,0.3654463434211518,10.80282543993307,63.14183486238533
FoldingDiff,0a9e3ec0-57d6-4776-bac7-56e759c815fc,FoldingDiff_len72_0a9e3ec0-57d6-4776-bac7-56e759c815fc_design8.pdb,0.3383847402822557,24.17013517898302,70.08930555555555
FoldingDiff,0b38309f-c98a-461b-9904-e32b24ac5c68,FoldingDiff_len108_0b38309f-c98a-461b-9904-e32b24ac5c68_design1.pdb,0.7516634113665469,3.39257731291569,92.46990740740742
FoldingDiff,0b383826-8967-4245-8748-4f4995f0dc1b,FoldingDiff_len115_0b383826-8967-4245-8748-4f4995f0dc1b_design8.pdb,0.2456586611936621,28.16786045782922,67.74104347826088
FoldingDiff,0b4dff5f-390c-4f3d-8a94-3914604234fe,FoldingDiff_len58_0b4dff5f-390c-4f3d-8a94-3914604234fe_design3.pdb,0.2576905399461126,12.471784899319433,74.25172413793103
FoldingDiff,0b6313bc-c966-4706-ac45-3f0d9e80df78,FoldingDiff_len126_0b6313bc-c966-4706-ac45-3f0d9e80df78_design6.pdb,0.3247345833229908,16.460576272158807,65.16507936507936
FoldingDiff,0bd7e306-56bd-4c6c-b1d0-1cc00a3497ab,FoldingDiff_len96_0bd7e306-56bd-4c6c-b1d0-1cc00a3497ab_design1.pdb,0.340446776725443,10.7999367464827,59.875
FoldingDiff,0bdc1cbb-426d-42cb-a1e0-ff6199d16541,FoldingDiff_len78_0bdc1cbb-426d-42cb-a1e0-ff6199d16541_design1.pdb,0.8950973714161723,1.12829440048233,92.33807692307693
FoldingDiff,0bfbda7a-3217-4097-9358-b40384c4ea41,FoldingDiff_len74_0bfbda7a-3217-4097-9358-b40384c4ea41_design1.pdb,0.2644841909260127,18.90706892491545,69.4072972972973
FoldingDiff,0caf2a95-ea2d-4d4b-8f29-ca55c6bf4b8e,FoldingDiff_len77_0caf2a95-ea2d-4d4b-8f29-ca55c6bf4b8e_design9.pdb,0.6318075865415815,6.055154906419329,89.53922077922078
FoldingDiff,0cc3a0f0-8a0f-4236-852f-3f8b61f7af72,FoldingDiff_len126_0cc3a0f0-8a0f-4236-852f-3f8b61f7af72_design5.pdb,0.2482052550166754,20.9092461803589,60.65246031746031
FoldingDiff,0ccd05f9-845d-420c-a00b-f903291061cb,FoldingDiff_len116_0ccd05f9-845d-420c-a00b-f903291061cb_design2.pdb,0.2966162659059925,13.159798788945984,49.00163793103449
FoldingDiff,0d0444a2-4cbc-4c75-a0b5-5fb9faf6d63f,FoldingDiff_len100_0d0444a2-4cbc-4c75-a0b5-5fb9faf6d63f_design3.pdb,0.3258704428764831,11.59445189292127,59.7667
FoldingDiff,0d053dc1-2275-486c-96fa-0b9431d91db4,FoldingDiff_len122_0d053dc1-2275-486c-96fa-0b9431d91db4_design3.pdb,0.3747897209228968,14.950547510697422,60.3327868852459
FoldingDiff,0d4cd438-cc01-4548-b480-94d890b767f4,FoldingDiff_len119_0d4cd438-cc01-4548-b480-94d890b767f4_design10.pdb,0.2886097540372753,40.08967245536912,77.35042016806722
FoldingDiff,0dc2f7f0-4f6b-4958-98e7-51b757c0333b,FoldingDiff_len70_0dc2f7f0-4f6b-4958-98e7-51b757c0333b_design2.pdb,0.3079314176907,16.943113197444813,58.974
FoldingDiff,0dd6f95d-05ea-42e8-b946-90c443a09fb2,FoldingDiff_len120_0dd6f95d-05ea-42e8-b946-90c443a09fb2_design3.pdb,0.3124242073656877,15.13304064855551,57.873583333333336
FoldingDiff,0e92321a-705a-4727-bb41-9c5e9fb70e79,FoldingDiff_len125_0e92321a-705a-4727-bb41-9c5e9fb70e79_design1.pdb,0.2252912062694315,28.62288829547081,79.54264
FoldingDiff,0ea4e5ae-a941-4de5-90c3-e883b79dca2d,FoldingDiff_len118_0ea4e5ae-a941-4de5-90c3-e883b79dca2d_design2.pdb,0.2744249920722897,20.868975227654,53.71296610169491
FoldingDiff,0eaffbf2-c7b1-4cb3-9522-2a19f23bb0ab,FoldingDiff_len102_0eaffbf2-c7b1-4cb3-9522-2a19f23bb0ab_design6.pdb,0.2225132631919017,22.56978747696829,70.59274509803922
FoldingDiff,0ee7869f-291c-4868-ace1-254232dadcf9,FoldingDiff_len101_0ee7869f-291c-4868-ace1-254232dadcf9_design1.pdb,0.3919751362525735,12.897266609610782,58.082970297029696
FoldingDiff,0fba2628-1cd3-4cc7-817c-b8b5aae731a6,FoldingDiff_len80_0fba2628-1cd3-4cc7-817c-b8b5aae731a6_design8.pdb,0.3093170048484644,16.66014919768315,61.76975
FoldingDiff,102e97b3-a4f3-42bf-bdc3-73e2a0416236,FoldingDiff_len86_102e97b3-a4f3-42bf-bdc3-73e2a0416236_design9.pdb,0.6018866087523589,3.7545643079591584,94.6606976744186
FoldingDiff,104aa447-901d-4771-99e2-63d6ed92662f,FoldingDiff_len63_104aa447-901d-4771-99e2-63d6ed92662f_design6.pdb,0.4152403511142596,10.719313669942936,67.93190476190476
FoldingDiff,104b72bb-6b61-44e6-9fe4-cbe44cd10075,FoldingDiff_len106_104b72bb-6b61-44e6-9fe4-cbe44cd10075_design4.pdb,0.4455875901606926,16.438427704692973,61.27877358490567
FoldingDiff,1059d936-1905-45a8-b953-ce7f77c96f3b,FoldingDiff_len18_1059d936-1905-45a8-b953-ce7f77c96f3b_design10.pdb,0.5250346326539477,5.213289755909836,70.60055555555554
FoldingDiff,109d887c-e0fc-4082-abf4-5a99ace2f2d8,FoldingDiff_len64_109d887c-e0fc-4082-abf4-5a99ace2f2d8_design10.pdb,0.5540002748985703,10.02171228774528,96.98
FoldingDiff,10c30361-b089-40be-bb20-0ae311b23ff2,FoldingDiff_len124_10c30361-b089-40be-bb20-0ae311b23ff2_design6.pdb,0.292614834713877,21.885623320516142,71.90096774193547
FoldingDiff,10f30951-c157-465d-8b6a-d1a699639cbc,FoldingDiff_len38_10f30951-c157-465d-8b6a-d1a699639cbc_design6.pdb,0.3908277414775271,8.965887864177176,77.46394736842107
FoldingDiff,111a0bed-9688-44a9-a295-6d6c437f8ade,FoldingDiff_len66_111a0bed-9688-44a9-a295-6d6c437f8ade_design4.pdb,0.5157329715765961,5.438169240873514,74.00954545454546
FoldingDiff,112f18d6-7dce-48f6-9a76-042396e16863,FoldingDiff_len105_112f18d6-7dce-48f6-9a76-042396e16863_design1.pdb,0.3306918773789818,11.821790151124835,69.96219047619047
FoldingDiff,1138d375-b862-42fa-8f99-6454155b09d3,FoldingDiff_len36_1138d375-b862-42fa-8f99-6454155b09d3_design6.pdb,0.2942524031363926,10.812516072187195,80.85888888888888
FoldingDiff,113e77da-3685-4311-aaa6-9c3966be8cfe,FoldingDiff_len91_113e77da-3685-4311-aaa6-9c3966be8cfe_design2.pdb,0.3057804613731214,11.453105440330807,71.20626373626374
FoldingDiff,11496d0e-f415-4f02-94b8-c937d98d19f1,FoldingDiff_len74_11496d0e-f415-4f02-94b8-c937d98d19f1_design1.pdb,0.7902185524392967,2.0346192141481194,55.6677027027027
FoldingDiff,117f2093-6820-437d-84e4-ec4a2176f057,FoldingDiff_len94_117f2093-6820-437d-84e4-ec4a2176f057_design5.pdb,0.4169550550016424,11.78238903821317,72.68734042553191
FoldingDiff,11c04040-3b7f-4c94-b5c0-6e5e21a330fb,FoldingDiff_len57_11c04040-3b7f-4c94-b5c0-6e5e21a330fb_design8.pdb,0.363383674828272,10.592218864956552,71.13842105263157
FoldingDiff,11d1e488-524b-4de2-b822-2b9bdcf02803,FoldingDiff_len114_11d1e488-524b-4de2-b822-2b9bdcf02803_design7.pdb,0.3433652145704821,16.561882888929546,72.43201754385964
FoldingDiff,11fc8052-2417-4b09-984d-b93c16d5c558,FoldingDiff_len111_11fc8052-2417-4b09-984d-b93c16d5c558_design8.pdb,0.3110989335838535,12.412060988750303,56.98153153153154
FoldingDiff,12105cf2-e1d8-4f8e-827b-db21769ff47d,FoldingDiff_len68_12105cf2-e1d8-4f8e-827b-db21769ff47d_design8.pdb,0.3318022447528666,17.23587693778121,61.477500000000006
FoldingDiff,1285753c-3be9-4b35-b5a5-115e3934b22f,FoldingDiff_len81_1285753c-3be9-4b35-b5a5-115e3934b22f_design7.pdb,0.3494189029623931,17.105845336067386,76.28999999999999
FoldingDiff,12857e69-db06-4e47-8825-a07fdb5fc88a,FoldingDiff_len32_12857e69-db06-4e47-8825-a07fdb5fc88a_design5.pdb,0.8996150857263846,0.6594072754359634,96.380625
FoldingDiff,129756e6-743e-4afb-a53f-2ea363985621,FoldingDiff_len62_129756e6-743e-4afb-a53f-2ea363985621_design2.pdb,0.4479316679313292,11.08839167718967,72.115
FoldingDiff,12ca5896-d0a8-456a-a9f6-af5f01fc332d,FoldingDiff_len68_12ca5896-d0a8-456a-a9f6-af5f01fc332d_design10.pdb,0.2834716820829521,11.434421263501012,77.45808823529411
FoldingDiff,12d9bdb3-cdae-43e9-bb29-ea22a1e9b66e,FoldingDiff_len73_12d9bdb3-cdae-43e9-bb29-ea22a1e9b66e_design9.pdb,0.2508689418266772,17.28689813629552,71.93931506849314
FoldingDiff,12edcebc-512b-4d7f-82ca-72ffbe143eac,FoldingDiff_len123_12edcebc-512b-4d7f-82ca-72ffbe143eac_design6.pdb,0.3130661737376608,24.8332459450364,60.36617886178863
FoldingDiff,12f7a821-6266-49cd-a2ca-b60faa694cbe,FoldingDiff_len69_12f7a821-6266-49cd-a2ca-b60faa694cbe_design9.pdb,0.3841390051045254,16.912735732387528,68.40565217391304
FoldingDiff,12f9cab3-df27-4a95-aa2f-21d5a950e80d,FoldingDiff_len103_12f9cab3-df27-4a95-aa2f-21d5a950e80d_design7.pdb,0.2478456279500889,23.022064304866383,61.22766990291263
FoldingDiff,1338768c-cb18-484f-893f-65176c5c2d31,FoldingDiff_len125_1338768c-cb18-484f-893f-65176c5c2d31_design5.pdb,0.2496702895168013,39.16516189485242,69.30160000000001
FoldingDiff,1357aebb-248c-4219-a5d3-fc8fe1e53fdf,FoldingDiff_len64_1357aebb-248c-4219-a5d3-fc8fe1e53fdf_design4.pdb,0.3827407781206723,10.137801001956658,83.371875
FoldingDiff,1373b021-1883-4021-9f9c-ad23f7fb8b43,FoldingDiff_len81_1373b021-1883-4021-9f9c-ad23f7fb8b43_design5.pdb,0.3932117729392864,10.956572188742332,53.205061728395066
FoldingDiff,1389b792-433c-4c6f-a3bd-ba1d3c99ca3a,FoldingDiff_len89_1389b792-433c-4c6f-a3bd-ba1d3c99ca3a_design10.pdb,0.2607848180413498,17.62753239038741,54.12719101123595
FoldingDiff,138d2930-4570-4578-9de8-f7e90e03ecf0,FoldingDiff_len128_138d2930-4570-4578-9de8-f7e90e03ecf0_design9.pdb,0.2297598627882178,24.835202072117124,77.755546875
FoldingDiff,13eeb663-9797-4fb3-859d-e9fb6a59b136,FoldingDiff_len64_13eeb663-9797-4fb3-859d-e9fb6a59b136_design4.pdb,0.8626173796892032,1.1580215620568353,92.79703125
FoldingDiff,141a2fbb-4456-4af4-aa33-3030e8773c60,FoldingDiff_len117_141a2fbb-4456-4af4-aa33-3030e8773c60_design1.pdb,0.3957231632530056,15.540697391279402,79.07068376068375
FoldingDiff,143948b7-8249-494e-a3f8-88b17b46669b,FoldingDiff_len128_143948b7-8249-494e-a3f8-88b17b46669b_design9.pdb,0.2973751968485535,29.0042771440932,81.669609375
FoldingDiff,14563b3a-bfa6-416f-ad03-6ec91de8f896,FoldingDiff_len71_14563b3a-bfa6-416f-ad03-6ec91de8f896_design7.pdb,0.6653282878929178,3.308061296524869,76.35070422535212
FoldingDiff,14ed922a-aeb7-4241-a532-d80dc0b669f1,FoldingDiff_len120_14ed922a-aeb7-4241-a532-d80dc0b669f1_design3.pdb,0.5424680044761914,12.231471283966938,91.20483333333335
FoldingDiff,14f5a248-e2f2-404f-aaab-1e2e4d707be2,FoldingDiff_len103_14f5a248-e2f2-404f-aaab-1e2e4d707be2_design2.pdb,0.250123369872674,28.273356693638767,63.59067961165048
FoldingDiff,152623e5-4c2a-4e78-a656-437ca8d6f44d,FoldingDiff_len55_152623e5-4c2a-4e78-a656-437ca8d6f44d_design9.pdb,0.2716043034129519,13.699059661812475,73.03509090909091
FoldingDiff,15416866-3459-46f3-a639-45919594d102,FoldingDiff_len89_15416866-3459-46f3-a639-45919594d102_design8.pdb,0.4067170959753267,10.58374498548775,69.77786516853934
FoldingDiff,155414d2-ba82-4824-bf73-e9665a2f28b4,FoldingDiff_len85_155414d2-ba82-4824-bf73-e9665a2f28b4_design3.pdb,0.6999479085763359,3.780238799771885,87.6564705882353
FoldingDiff,156ce228-a2f5-463b-80f9-3e721f09fbdc,FoldingDiff_len75_156ce228-a2f5-463b-80f9-3e721f09fbdc_design3.pdb,0.4425258166162654,8.298242982013823,71.84773333333334
FoldingDiff,1572699b-645a-477b-bd70-49e781c729b1,FoldingDiff_len116_1572699b-645a-477b-bd70-49e781c729b1_design10.pdb,0.2453645141960076,24.97489816034516,47.77784482758622
FoldingDiff,1578e73d-5348-4336-b487-0980f6e6eeb8,FoldingDiff_len127_1578e73d-5348-4336-b487-0980f6e6eeb8_design8.pdb,0.2340119703962201,20.677880863686088,88.59992125984252
FoldingDiff,15f9bef8-658f-4b56-91de-aa18a68020f4,FoldingDiff_len91_15f9bef8-658f-4b56-91de-aa18a68020f4_design10.pdb,0.3549757461006681,14.100639576469131,45.56351648351649
FoldingDiff,16429f57-9528-4382-ace0-ed51df980241,FoldingDiff_len96_16429f57-9528-4382-ace0-ed51df980241_design5.pdb,0.3206653553695173,21.382312022215103,53.637395833333336
FoldingDiff,1651dfd1-dc1e-45ee-be36-004f63f6ac72,FoldingDiff_len58_1651dfd1-dc1e-45ee-be36-004f63f6ac72_design1.pdb,0.4382596974020147,9.244500309072398,88.80258620689654
FoldingDiff,1668ba7f-adbf-465c-92fc-493d161e0faf,FoldingDiff_len70_1668ba7f-adbf-465c-92fc-493d161e0faf_design8.pdb,0.3895460613352607,7.723615915831792,65.61200000000001
FoldingDiff,1672a2f9-fb60-43a9-955d-88e23e9da640,FoldingDiff_len74_1672a2f9-fb60-43a9-955d-88e23e9da640_design3.pdb,0.8415673181589429,1.4197805061932185,88.20513513513514
FoldingDiff,16b741b0-10a0-42c6-936d-fccbddefa9e9,FoldingDiff_len88_16b741b0-10a0-42c6-936d-fccbddefa9e9_design4.pdb,0.2482500509947036,19.337483437970374,72.06886363636363
FoldingDiff,16e95f0f-aac5-4a91-9f72-c0f46d67e8d4,FoldingDiff_len44_16e95f0f-aac5-4a91-9f72-c0f46d67e8d4_design2.pdb,0.6950327815449726,2.202003286907145,93.19363636363636
FoldingDiff,16fea545-ab7f-4beb-ba67-0eeb8be8bff8,FoldingDiff_len97_16fea545-ab7f-4beb-ba67-0eeb8be8bff8_design7.pdb,0.6192897581299185,7.910742956238957,73.24639175257731
FoldingDiff,1708afb4-8fc1-4f32-a48f-ff2c7821fdf9,FoldingDiff_len81_1708afb4-8fc1-4f32-a48f-ff2c7821fdf9_design8.pdb,0.4699091197930659,17.341499947891137,77.24407407407406
FoldingDiff,170ca52a-4752-431e-a5fa-3b6e9a8c0b04,FoldingDiff_len123_170ca52a-4752-431e-a5fa-3b6e9a8c0b04_design3.pdb,0.43039085173845,14.399044131262842,63.97934959349593
