batch_id,batch_size,Timestamp,model,task,conditions,gpu,wall_time_batch,wall_time_task,entity_id,output_file_name
b6fc66c6-4b20-4903-9060-00980ba68ce4,50,2024-06-19 06:52:23.616367,protein_generator,all_atom_pdb_generation,"tev (monomer) scaffolding (structure) [--contigs 27,A28-33,13,A47-51,88,A140-152,15,A168-179,32,A212-221,16]",T4 GPU,12114.152750015259 Seconds,242.28305500030518 Seconds (inferred),4e00f04a-1d1f-416a-938e-71710e2acea2,proteingenerator_tev_struct_4e00f04a-1d1f-416a-938e-71710e2acea2.pdb
b6fc66c6-4b20-4903-9060-00980ba68ce4,50,2024-06-19 06:52:23.616367,protein_generator,all_atom_pdb_generation,"tev (monomer) scaffolding (structure) [--contigs 27,A28-33,13,A47-51,88,A140-152,15,A168-179,32,A212-221,16]",T4 GPU,12114.152750015259 Seconds,242.28305500030518 Seconds (inferred),9542b1d2-9402-4b0b-b82b-5d8b7063c77d,proteingenerator_tev_struct_9542b1d2-9402-4b0b-b82b-5d8b7063c77d.pdb
b6fc66c6-4b20-4903-9060-00980ba68ce4,50,2024-06-19 06:52:23.616367,protein_generator,all_atom_pdb_generation,"tev (monomer) scaffolding (structure) [--contigs 27,A28-33,13,A47-51,88,A140-152,15,A168-179,32,A212-221,16]",T4 GPU,12114.152750015259 Seconds,242.28305500030518 Seconds (inferred),72e9286c-2faf-4ab5-963b-1392eae0ddb4,proteingenerator_tev_struct_72e9286c-2faf-4ab5-963b-1392eae0ddb4.pdb
b6fc66c6-4b20-4903-9060-00980ba68ce4,50,2024-06-19 06:52:23.616367,protein_generator,all_atom_pdb_generation,"tev (monomer) scaffolding (structure) [--contigs 27,A28-33,13,A47-51,88,A140-152,15,A168-179,32,A212-221,16]",T4 GPU,12114.152750015259 Seconds,242.28305500030518 Seconds (inferred),beea3baf-7815-4d32-a77a-dc652ba8ffb6,proteingenerator_tev_struct_beea3baf-7815-4d32-a77a-dc652ba8ffb6.pdb
b6fc66c6-4b20-4903-9060-00980ba68ce4,50,2024-06-19 06:52:23.616367,protein_generator,all_atom_pdb_generation,"tev (monomer) scaffolding (structure) [--contigs 27,A28-33,13,A47-51,88,A140-152,15,A168-179,32,A212-221,16]",T4 GPU,12114.152750015259 Seconds,242.28305500030518 Seconds (inferred),b727a151-6fb2-4000-9e95-2db077f61ff1,proteingenerator_tev_struct_b727a151-6fb2-4000-9e95-2db077f61ff1.pdb
b6fc66c6-4b20-4903-9060-00980ba68ce4,50,2024-06-19 06:52:23.616367,protein_generator,all_atom_pdb_generation,"tev (monomer) scaffolding (structure) [--contigs 27,A28-33,13,A47-51,88,A140-152,15,A168-179,32,A212-221,16]",T4 GPU,12114.152750015259 Seconds,242.28305500030518 Seconds (inferred),09aaf6e4-5b9e-4ace-87d9-180f2d29b5c2,proteingenerator_tev_struct_09aaf6e4-5b9e-4ace-87d9-180f2d29b5c2.pdb
b6fc66c6-4b20-4903-9060-00980ba68ce4,50,2024-06-19 06:52:23.616367,protein_generator,all_atom_pdb_generation,"tev (monomer) scaffolding (structure) [--contigs 27,A28-33,13,A47-51,88,A140-152,15,A168-179,32,A212-221,16]",T4 GPU,12114.152750015259 Seconds,242.28305500030518 Seconds (inferred),8d7f3ee5-d53e-45d5-b337-e76d0d226d37,proteingenerator_tev_struct_8d7f3ee5-d53e-45d5-b337-e76d0d226d37.pdb
b6fc66c6-4b20-4903-9060-00980ba68ce4,50,2024-06-19 06:52:23.616367,protein_generator,all_atom_pdb_generation,"tev (monomer) scaffolding (structure) [--contigs 27,A28-33,13,A47-51,88,A140-152,15,A168-179,32,A212-221,16]",T4 GPU,12114.152750015259 Seconds,242.28305500030518 Seconds (inferred),a6052941-8b1e-4782-8678-4beb918e11c6,proteingenerator_tev_struct_a6052941-8b1e-4782-8678-4beb918e11c6.pdb
b6fc66c6-4b20-4903-9060-00980ba68ce4,50,2024-06-19 06:52:23.616367,protein_generator,all_atom_pdb_generation,"tev (monomer) scaffolding (structure) [--contigs 27,A28-33,13,A47-51,88,A140-152,15,A168-179,32,A212-221,16]",T4 GPU,12114.152750015259 Seconds,242.28305500030518 Seconds (inferred),f038f129-b799-40d9-af69-4787c49750e5,proteingenerator_tev_struct_f038f129-b799-40d9-af69-4787c49750e5.pdb
b6fc66c6-4b20-4903-9060-00980ba68ce4,50,2024-06-19 06:52:23.616367,protein_generator,all_atom_pdb_generation,"tev (monomer) scaffolding (structure) [--contigs 27,A28-33,13,A47-51,88,A140-152,15,A168-179,32,A212-221,16]",T4 GPU,12114.152750015259 Seconds,242.28305500030518 Seconds (inferred),b9090367-31ba-4a66-a6d7-431230d32741,proteingenerator_tev_struct_b9090367-31ba-4a66-a6d7-431230d32741.pdb
b6fc66c6-4b20-4903-9060-00980ba68ce4,50,2024-06-19 06:52:23.616367,protein_generator,all_atom_pdb_generation,"tev (monomer) scaffolding (structure) [--contigs 27,A28-33,13,A47-51,88,A140-152,15,A168-179,32,A212-221,16]",T4 GPU,12114.152750015259 Seconds,242.28305500030518 Seconds (inferred),435f6a67-fb1e-4fa1-9ebf-ee6a379b9f47,proteingenerator_tev_struct_435f6a67-fb1e-4fa1-9ebf-ee6a379b9f47.pdb
b6fc66c6-4b20-4903-9060-00980ba68ce4,50,2024-06-19 06:52:23.616367,protein_generator,all_atom_pdb_generation,"tev (monomer) scaffolding (structure) [--contigs 27,A28-33,13,A47-51,88,A140-152,15,A168-179,32,A212-221,16]",T4 GPU,12114.152750015259 Seconds,242.28305500030518 Seconds (inferred),ef0b9e7c-c74e-44eb-8aec-cf421bd3c4be,proteingenerator_tev_struct_ef0b9e7c-c74e-44eb-8aec-cf421bd3c4be.pdb
b6fc66c6-4b20-4903-9060-00980ba68ce4,50,2024-06-19 06:52:23.616367,protein_generator,all_atom_pdb_generation,"tev (monomer) scaffolding (structure) [--contigs 27,A28-33,13,A47-51,88,A140-152,15,A168-179,32,A212-221,16]",T4 GPU,12114.152750015259 Seconds,242.28305500030518 Seconds (inferred),5004c784-03be-400f-8e0d-58fdab17e38b,proteingenerator_tev_struct_5004c784-03be-400f-8e0d-58fdab17e38b.pdb
b6fc66c6-4b20-4903-9060-00980ba68ce4,50,2024-06-19 06:52:23.616367,protein_generator,all_atom_pdb_generation,"tev (monomer) scaffolding (structure) [--contigs 27,A28-33,13,A47-51,88,A140-152,15,A168-179,32,A212-221,16]",T4 GPU,12114.152750015259 Seconds,242.28305500030518 Seconds (inferred),c58efa7c-e812-417d-97a3-338280613f9e,proteingenerator_tev_struct_c58efa7c-e812-417d-97a3-338280613f9e.pdb
b6fc66c6-4b20-4903-9060-00980ba68ce4,50,2024-06-19 06:52:23.616367,protein_generator,all_atom_pdb_generation,"tev (monomer) scaffolding (structure) [--contigs 27,A28-33,13,A47-51,88,A140-152,15,A168-179,32,A212-221,16]",T4 GPU,12114.152750015259 Seconds,242.28305500030518 Seconds (inferred),b83d7481-4a6a-453f-ad3e-0f3bc052ae5c,proteingenerator_tev_struct_b83d7481-4a6a-453f-ad3e-0f3bc052ae5c.pdb
b6fc66c6-4b20-4903-9060-00980ba68ce4,50,2024-06-19 06:52:23.616367,protein_generator,all_atom_pdb_generation,"tev (monomer) scaffolding (structure) [--contigs 27,A28-33,13,A47-51,88,A140-152,15,A168-179,32,A212-221,16]",T4 GPU,12114.152750015259 Seconds,242.28305500030518 Seconds (inferred),ee003e06-4ce6-44f2-be3c-7003bff0830a,proteingenerator_tev_struct_ee003e06-4ce6-44f2-be3c-7003bff0830a.pdb
b6fc66c6-4b20-4903-9060-00980ba68ce4,50,2024-06-19 06:52:23.616367,protein_generator,all_atom_pdb_generation,"tev (monomer) scaffolding (structure) [--contigs 27,A28-33,13,A47-51,88,A140-152,15,A168-179,32,A212-221,16]",T4 GPU,12114.152750015259 Seconds,242.28305500030518 Seconds (inferred),1edf9af5-37ec-46be-90d5-5938f4adfa1e,proteingenerator_tev_struct_1edf9af5-37ec-46be-90d5-5938f4adfa1e.pdb
b6fc66c6-4b20-4903-9060-00980ba68ce4,50,2024-06-19 06:52:23.616367,protein_generator,all_atom_pdb_generation,"tev (monomer) scaffolding (structure) [--contigs 27,A28-33,13,A47-51,88,A140-152,15,A168-179,32,A212-221,16]",T4 GPU,12114.152750015259 Seconds,242.28305500030518 Seconds (inferred),14ddde1f-c11e-4469-9707-abc37d1c39f5,proteingenerator_tev_struct_14ddde1f-c11e-4469-9707-abc37d1c39f5.pdb
b6fc66c6-4b20-4903-9060-00980ba68ce4,50,2024-06-19 06:52:23.616367,protein_generator,all_atom_pdb_generation,"tev (monomer) scaffolding (structure) [--contigs 27,A28-33,13,A47-51,88,A140-152,15,A168-179,32,A212-221,16]",T4 GPU,12114.152750015259 Seconds,242.28305500030518 Seconds (inferred),ccda2b37-d11d-4485-af45-218b4021e0df,proteingenerator_tev_struct_ccda2b37-d11d-4485-af45-218b4021e0df.pdb
b6fc66c6-4b20-4903-9060-00980ba68ce4,50,2024-06-19 06:52:23.616367,protein_generator,all_atom_pdb_generation,"tev (monomer) scaffolding (structure) [--contigs 27,A28-33,13,A47-51,88,A140-152,15,A168-179,32,A212-221,16]",T4 GPU,12114.152750015259 Seconds,242.28305500030518 Seconds (inferred),b7344d20-7562-40fe-9544-f4f43c443f8f,proteingenerator_tev_struct_b7344d20-7562-40fe-9544-f4f43c443f8f.pdb
b6fc66c6-4b20-4903-9060-00980ba68ce4,50,2024-06-19 06:52:23.616367,protein_generator,all_atom_pdb_generation,"tev (monomer) scaffolding (structure) [--contigs 27,A28-33,13,A47-51,88,A140-152,15,A168-179,32,A212-221,16]",T4 GPU,12114.152750015259 Seconds,242.28305500030518 Seconds (inferred),a5dd8b51-78b6-42f0-badc-053a2ab64d3b,proteingenerator_tev_struct_a5dd8b51-78b6-42f0-badc-053a2ab64d3b.pdb
b6fc66c6-4b20-4903-9060-00980ba68ce4,50,2024-06-19 06:52:23.616367,protein_generator,all_atom_pdb_generation,"tev (monomer) scaffolding (structure) [--contigs 27,A28-33,13,A47-51,88,A140-152,15,A168-179,32,A212-221,16]",T4 GPU,12114.152750015259 Seconds,242.28305500030518 Seconds (inferred),0c0441f3-d85b-4c37-a546-185269d5c663,proteingenerator_tev_struct_0c0441f3-d85b-4c37-a546-185269d5c663.pdb
b6fc66c6-4b20-4903-9060-00980ba68ce4,50,2024-06-19 06:52:23.616367,protein_generator,all_atom_pdb_generation,"tev (monomer) scaffolding (structure) [--contigs 27,A28-33,13,A47-51,88,A140-152,15,A168-179,32,A212-221,16]",T4 GPU,12114.152750015259 Seconds,242.28305500030518 Seconds (inferred),50d006c6-8319-436d-9a73-5b2992693ed3,proteingenerator_tev_struct_50d006c6-8319-436d-9a73-5b2992693ed3.pdb
b6fc66c6-4b20-4903-9060-00980ba68ce4,50,2024-06-19 06:52:23.616367,protein_generator,all_atom_pdb_generation,"tev (monomer) scaffolding (structure) [--contigs 27,A28-33,13,A47-51,88,A140-152,15,A168-179,32,A212-221,16]",T4 GPU,12114.152750015259 Seconds,242.28305500030518 Seconds (inferred),eca74f01-da87-48f6-bed2-a02e437116e3,proteingenerator_tev_struct_eca74f01-da87-48f6-bed2-a02e437116e3.pdb
7f81d61c-1a0c-4245-9917-bcf326c2062c,50,2024-06-20 03:37:45.596892,protein_generator,all_atom_pdb_generation,tev (monomer) scaffolding (sequence) [--sequence XXXXXXXXXXXXXXXXXXXXXXXXXXXGHTTSLXXXXXXXXXXXXXHLFRRXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXFWKHWIQTKDGQCXXXXXXXXXXXXXXXHSASNFTNTNNYXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXWGGHKVFMVKXXXXXXXXXXXXXXXX],T4 GPU,12165.703821182251 Seconds,243.31407642364502 Seconds (inferred),2d9e181a-2698-4c84-b76f-02dae82b50fd,proteingenerator_tev_seq_2d9e181a-2698-4c84-b76f-02dae82b50fd.pdb
7f81d61c-1a0c-4245-9917-bcf326c2062c,50,2024-06-20 03:37:45.596892,protein_generator,all_atom_pdb_generation,tev (monomer) scaffolding (sequence) [--sequence XXXXXXXXXXXXXXXXXXXXXXXXXXXGHTTSLXXXXXXXXXXXXXHLFRRXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXFWKHWIQTKDGQCXXXXXXXXXXXXXXXHSASNFTNTNNYXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXWGGHKVFMVKXXXXXXXXXXXXXXXX],T4 GPU,12165.703821182251 Seconds,243.31407642364502 Seconds (inferred),f3b26e2d-a98b-4b5a-b8cd-0619f1adb13f,proteingenerator_tev_seq_f3b26e2d-a98b-4b5a-b8cd-0619f1adb13f.pdb
7f81d61c-1a0c-4245-9917-bcf326c2062c,50,2024-06-20 03:37:45.596892,protein_generator,all_atom_pdb_generation,tev (monomer) scaffolding (sequence) [--sequence XXXXXXXXXXXXXXXXXXXXXXXXXXXGHTTSLXXXXXXXXXXXXXHLFRRXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXFWKHWIQTKDGQCXXXXXXXXXXXXXXXHSASNFTNTNNYXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXWGGHKVFMVKXXXXXXXXXXXXXXXX],T4 GPU,12165.703821182251 Seconds,243.31407642364502 Seconds (inferred),a178ac94-99f9-483b-ab6d-0ac5b50b3a08,proteingenerator_tev_seq_a178ac94-99f9-483b-ab6d-0ac5b50b3a08.pdb
7f81d61c-1a0c-4245-9917-bcf326c2062c,50,2024-06-20 03:37:45.596892,protein_generator,all_atom_pdb_generation,tev (monomer) scaffolding (sequence) [--sequence XXXXXXXXXXXXXXXXXXXXXXXXXXXGHTTSLXXXXXXXXXXXXXHLFRRXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXFWKHWIQTKDGQCXXXXXXXXXXXXXXXHSASNFTNTNNYXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXWGGHKVFMVKXXXXXXXXXXXXXXXX],T4 GPU,12165.703821182251 Seconds,243.31407642364502 Seconds (inferred),55affe5b-86cc-491e-bd58-7793ae378c4b,proteingenerator_tev_seq_55affe5b-86cc-491e-bd58-7793ae378c4b.pdb
7f81d61c-1a0c-4245-9917-bcf326c2062c,50,2024-06-20 03:37:45.596892,protein_generator,all_atom_pdb_generation,tev (monomer) scaffolding (sequence) [--sequence XXXXXXXXXXXXXXXXXXXXXXXXXXXGHTTSLXXXXXXXXXXXXXHLFRRXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXFWKHWIQTKDGQCXXXXXXXXXXXXXXXHSASNFTNTNNYXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXWGGHKVFMVKXXXXXXXXXXXXXXXX],T4 GPU,12165.703821182251 Seconds,243.31407642364502 Seconds (inferred),40ef74cb-3747-4bef-9764-3852648ec306,proteingenerator_tev_seq_40ef74cb-3747-4bef-9764-3852648ec306.pdb
